,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
101,0.001329452,0,1.69E-07,0.005892003,400,1,99000,0.01758438,254.4432,99000,250.1442,99000,99000,6,10000,0,0,1,1.570799825,2,0,0,0,5,0.02873139,-0.8678132,0.925276,3.500089,0,0,90.07784,0,-0.000486284,70,0,-3.45E-07,-0.002712126,-0.0694148
102,0.001192256,0,-0.00020359,0.005593649,400,1,99000,0.017609394,254.4432,99000,250.1442,99000,99000,6,10000,0,0,1,1.570799822,2,0,0,0,5,0.02873139,-0.8678132,0.925276,3.500089,0,0,90.07784,0,-0.000465994,70,0,-7.25E-07,-0.002620273,-0.06960656
103,0.001173839,0,4.32E-05,0.005485747,400,1,99000,0.017636457,254.4432,99000,250.1442,99000,99000,6,10000,0,0,1,1.570799853,2,0,0,0,5,0.02873137,-0.8678132,0.925276,3.500089,0,0,90.07784,0,-0.00045711,70,0,-9.35E-07,-0.002578731,-0.06960656
104,0.00113568,0,3.10E-05,0.005366956,400,1,99000,0.017654166,254.4432,99000,250.1442,99000,99000,6,10000,0,0,1,1.570799879,2,0,0,0,5,0.02873137,-0.8678132,0.925276,3.500089,0,0,90.07784,0,-0.000447872,70,0,-6.48E-07,-0.002535358,-0.06960656
105,0.001097279,0,1.43E-05,0.005238512,400,1,99000,0.017685145,254.4432,99000,250.1442,99000,99000,6,10000,0,0,1,1.570799894,2,0,0,0,5,0.02873137,-0.8678132,0.925276,3.500089,0,0,90.07784,0,-0.00043727,70,0,-4.46E-07,-0.002485028,-0.06960656
106,0.001055384,0,4.74E-05,0.005084258,400,1,99000,0.017709346,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570799924,2,0,0,0,5,0.02873137,-0.8678132,0.925276,3.500089,0,0,90.07784,0,-0.000423373,70,0,-1.10E-06,-0.002418015,-0.06979831
107,0.001047826,0,4.53E-05,0.005005477,400,1,99000,0.01773304,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570799961,2,0,0,0,5,0.02873137,-0.8678132,0.925276,3.500089,0,0,90.07784,0,-0.000415473,70,0,-7.49E-07,-0.002380203,-0.06979831
108,0.001027488,0,1.35E-05,0.004850678,400,1,99000,0.017756237,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570799996,2,0,0,0,5,0.02873124,-0.8678133,0.9252758,3.500089,0,0,90.07784,0,-0.000398352,70,0,-2.77E-07,-0.002298964,-0.06979831
109,0.001016507,0,-9.44E-07,0.004709275,400,1,99000,0.017784546,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.5708,2,0,0,0,5,0.02873124,-0.8678133,0.9252758,3.500089,0,0,90.07784,0,-0.000380969,70,0,-1.95E-07,-0.00221776,-0.06979831
110,0.001016507,0,-9.44E-07,0.004709275,400,1,99000,0.017801172,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.5708,2,0,0,0,5,0.02873124,-0.8678133,0.9252758,3.500089,0,0,90.07784,0,-0.000380969,70,0,-1.95E-07,-0.00221776,-0.06979831
111,0.001013191,0,-3.44E-06,0.004657568,400,1,99000,0.017822927,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570799999,2,0,0,0,5,0.02873124,-0.8678133,0.9252758,3.500089,0,0,90.07784,0,-0.000374366,70,0,-2.11E-07,-0.002187333,-0.06979831
112,0.001006256,0,-8.81E-05,0.004528012,400,1,99000,0.017844217,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570799929,2,0,0,0,5,0.02873108,-0.8678135,0.9252757,3.500089,0,0,90.07784,0,-0.000358019,70,0,8.04E-07,-0.002113906,-0.0694148
113,0.000997369,0,-7.63E-05,0.004462432,400,1,99000,0.017865051,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570799861,2,0,0,0,5,0.02873108,-0.8678135,0.9252757,3.500089,0,0,90.07784,0,-0.000349985,70,0,5.58E-07,-0.002077956,-0.06922305
114,0.000971178,0,-0.000107096,0.004330949,400,1,99000,0.017885438,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570799655,2,0,0,0,5,0.02873108,-0.8678135,0.9252757,3.500089,0,0,90.07784,0,-0.000334016,70,0,7.15E-07,-0.00200768,-0.06864779
115,0.000971178,0,-0.000107096,0.004330949,400,1,99000,0.017909323,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570799655,2,0,0,0,5,0.02873108,-0.8678135,0.9252757,3.500089,0,0,90.07784,0,-0.000334016,70,0,7.15E-07,-0.00200768,-0.06864779
116,0.000959762,0,4.21E-05,0.004183336,400,1,99000,0.017921033,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570799394,2,0,0,0,5,0.02873108,-0.8678135,0.9252757,3.500089,0,0,90.07784,0,-0.0003185,70,0,9.13E-07,-0.001939622,-0.06788077
117,0.000933753,0,-6.57E-06,0.004097557,400,1,99000,0.017945888,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570799191,2,0,0,0,5,0.02873108,-0.8678135,0.9252757,3.500089,0,0,90.07784,0,-0.000309968,70,0,1.08E-06,-0.00190239,-0.06730551
118,0.000915918,0,-4.48E-05,0.004014469,400,1,99000,0.017964535,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570798964,2,0,0,0,5,0.02873108,-0.8678135,0.9252757,3.500089,0,0,90.07784,0,-0.00030249,70,0,1.66E-06,-0.00186996,-0.0665385
119,0.000859317,0,-0.000215469,0.003954462,400,1,99000,0.017979165,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570798717,2,0,0,0,5,0.02873188,-0.8678127,0.9252765,3.500089,0,0,90.07784,0,-0.000295405,70,0,3.31E-07,-0.001838102,-0.06634674
120,0.000880642,0,0.000218887,0.003853683,400,1,99000,0.017999759,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570798506,2,0,0,0,5,0.02873188,-0.8678127,0.9252765,3.500089,0,0,90.07784,0,-0.000288454,70,0,3.55E-07,-0.001806832,-0.06557973
121,0.000805314,0,-4.59E-05,0.003726219,400,1,99000,0.018017257,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.57079803,2,0,0,0,5,0.02873188,-0.8678127,0.9252765,3.500089,0,0,90.07784,0,-0.000275536,70,0,-3.01E-07,-0.001748048,-0.06462096
122,0.000777815,0,-4.72E-05,0.003645336,400,1,99000,0.018034385,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570797784,2,0,0,0,5,0.02873331,-0.8678113,0.9252779,3.500089,0,0,90.07784,0,-0.000269202,70,0,-6.77E-07,-0.001718568,-0.0640457
123,0.000749678,0,-7.21E-06,0.003571655,400,1,99000,0.018051152,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570797571,2,0,0,0,5,0.02873331,-0.8678113,0.9252779,3.500089,0,0,90.07784,0,-0.000263191,70,0,-1.69E-06,-0.001689649,-0.06366219
124,0.000686242,0,-0.000204177,0.003442541,400,1,99000,0.018065127,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570797185,2,0,0,0,5,0.02873331,-0.8678113,0.9252779,3.500089,0,0,90.07784,0,-0.000251597,70,0,-2.22E-06,-0.001633526,-0.06308693
125,0.000681193,0,5.03E-05,0.003366718,400,1,99000,0.018083638,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570796993,2,0,0,0,5,0.02873451,-0.8678101,0.9252791,3.500089,0,0,90.07784,0,-0.000245768,70,0,-2.63E-06,-0.001604573,-0.06270342
126,0.000642258,0,-0.000116357,0.003320231,400,1,99000,0.018097034,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570796849,2,0,0,0,5,0.02873451,-0.8678101,0.9252791,3.500089,0,0,90.07784,0,-0.000240838,70,0,-3.47E-06,-0.001579495,-0.06270342
127,0.000624653,0,-5.66E-05,0.003251865,400,1,99000,0.01811478,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570796743,2,0,0,0,5,0.02873451,-0.8678101,0.9252791,3.500089,0,0,90.07784,0,-0.000235143,70,0,-4.26E-06,-0.001549939,-0.06270342
128,0.000578224,0,-5.25E-05,0.003075878,400,1,99000,0.018138767,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570796745,2,0,0,0,5,0.02873629,-0.8678083,0.9252809,3.500089,0,0,90.07784,0,-0.000220728,70,0,-5.08E-06,-0.00147404,-0.06327868
129,0.000578224,0,-5.25E-05,0.003075878,400,1,99000,0.01814171,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570796745,2,0,0,0,5,0.02873629,-0.8678083,0.9252809,3.500089,0,0,90.07784,0,-0.000220728,70,0,-5.08E-06,-0.00147404,-0.06327868
130,0.000583631,0,0.000130926,0.003037999,400,1,99000,0.018159105,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570796797,2,0,0,0,5,0.02873629,-0.8678083,0.9252809,3.500089,0,0,90.07784,0,-0.000216701,70,0,-5.17E-06,-0.001452644,-0.06347044
131,0.000557855,0,-4.31E-05,0.002977537,400,1,99000,0.018173269,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570796885,2,0,0,0,5,0.02873677,-0.8678078,0.9252813,3.500089,0,0,90.07784,0,-0.000212153,70,0,-5.09E-06,-0.001428572,-0.06385395
132,0.000544912,0,-6.41E-05,0.002883171,400,1,99000,0.018187139,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570797089,2,0,0,0,5,0.02873645,-0.8678082,0.925281,3.500089,0,0,90.07784,0,-0.000203129,70,0,-3.85E-06,-0.001381569,-0.06423745
133,0.000538644,0,-1.41E-05,0.002846807,400,1,99000,0.018198025,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570797178,2,0,0,0,5,0.02873645,-0.8678082,0.925281,3.500089,0,0,90.07784,0,-0.00019872,70,0,-3.53E-06,-0.00135863,-0.06442921
134,0.000550533,0,0.000167266,0.002803008,400,1,99000,0.018214015,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570797278,2,0,0,0,5,0.02873645,-0.8678082,0.925281,3.500089,0,0,90.07784,0,-0.000194358,70,0,-2.89E-06,-0.001336054,-0.06462096
135,0.000522005,0,-0.000115955,0.002757664,400,1,99000,0.018227034,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570797376,2,0,0,0,5,0.02873626,-0.8678083,0.9252809,3.500089,0,0,90.07784,0,-0.000190055,70,0,-2.45E-06,-0.001313838,-0.06500447
136,0.000515735,0,-7.68E-06,0.002710689,400,1,99000,0.01823978,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570797484,2,0,0,0,5,0.02873626,-0.8678083,0.9252809,3.500089,0,0,90.07784,0,-0.000185868,70,0,-2.36E-06,-0.001291999,-0.06519622
137,0.000495291,0,-0.000102038,0.002611652,400,1,99000,0.01825226,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570797664,2,0,0,0,5,0.0287356,-0.867809,0.9252802,3.500089,0,0,90.07784,0,-0.000177504,70,0,-9.87E-07,-0.00124935,-0.06557973
138,0.000510301,0,0.000102678,0.002578906,400,1,99000,0.018263269,254.4434,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797747,2,0,0,0,5,0.02873525,-0.8678094,0.9252799,3.500089,0,0,90.07784,0,-0.000173443,70,0,-3.75E-07,-0.001228565,-0.06557973
139,0.000498841,0,6.60E-05,0.002530372,400,1,99000,0.018275851,254.4434,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797798,2,0,0,0,5,0.02873525,-0.8678094,0.9252799,3.500089,0,0,90.07784,0,-0.000169144,70,0,3.88E-07,-0.001206863,-0.06557973
140,0.000474243,0,1.86E-05,0.002442061,400,1,99000,0.018287578,254.4434,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797828,2,0,0,0,5,0.02873525,-0.8678094,0.9252799,3.500089,0,0,90.07784,0,-0.000161601,70,0,9.90E-07,-0.00116835,-0.06557973
141,0.000462715,0,6.82E-06,0.002399773,400,1,99000,0.018299061,254.4434,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797829,2,0,0,0,5,0.02873525,-0.8678094,0.9252799,3.500089,0,0,90.07784,0,-0.000158087,70,0,1.08E-06,-0.001150205,-0.06557973
142,0.000473258,0,0.00013761,0.00235018,400,1,99000,0.018310307,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797816,2,0,0,0,5,0.02873489,-0.8678097,0.9252795,3.500089,0,0,90.07784,0,-0.000154349,70,0,1.81E-06,-0.001131217,-0.06538797
143,0.000436279,0,-5.18E-05,0.002308738,400,1,99000,0.018321319,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797771,2,0,0,0,5,0.02873489,-0.8678097,0.9252795,3.500089,0,0,90.07784,0,-0.000150553,70,0,1.45E-06,-0.001111424,-0.06538797
144,0.000414654,0,-2.71E-05,0.002226756,400,1,99000,0.018332105,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797722,2,0,0,0,5,0.02873486,-0.8678097,0.9252794,3.500089,0,0,90.07784,0,-0.000143962,70,0,8.71E-07,-0.001076299,-0.06538797
145,0.000404351,0,-2.03E-05,0.002185946,400,1,99000,0.018342669,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797708,2,0,0,0,5,0.02873486,-0.8678097,0.9252794,3.500089,0,0,90.07784,0,-0.000140686,70,0,6.85E-07,-0.00105866,-0.06538797
146,0.000394316,0,-1.59E-05,0.002146316,400,1,99000,0.018353017,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797698,2,0,0,0,5,0.02873504,-0.8678095,0.9252796,3.500089,0,0,90.07784,0,-0.000137491,70,0,5.43E-07,-0.001041342,-0.06538797
147,0.000384572,0,-1.28E-05,0.002107885,400,1,99000,0.018363153,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.57079769,2,0,0,0,5,0.02873511,-0.8678095,0.9252797,3.500089,0,0,90.07784,0,-0.000134375,70,0,4.29E-07,-0.001024336,-0.06538797
148,0.000368935,0,4.21E-05,0.002033351,400,1,99000,0.018373081,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.57079773,2,0,0,0,5,0.02873516,-0.8678094,0.9252797,3.500089,0,0,90.07784,0,-0.000128293,70,0,-1.63E-07,-0.000990228,-0.06557973
149,0.000360671,0,2.49E-05,0.00200087,400,1,99000,0.018383288,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.57079775,2,0,0,0,5,0.02873516,-0.8678094,0.9252797,3.500089,0,0,90.07784,0,-0.000125556,70,0,7.27E-08,-0.000975109,-0.06557973
150,0.000350959,0,1.23E-05,0.001964993,400,1,99000,0.018392334,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.57079776,2,0,0,0,5,0.02873516,-0.8678094,0.9252797,3.500089,0,0,90.07784,0,-0.000122531,70,0,2.23E-07,-0.000958264,-0.06557973
151,0.000342802,0,5.56E-06,0.001934152,400,1,99000,0.018401667,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797763,2,0,0,0,5,0.0287351,-0.8678095,0.9252797,3.500089,0,0,90.07784,0,-0.00011993,70,0,2.87E-07,-0.000943651,-0.06557973
152,0.00032681,0,-1.38E-06,0.001870646,400,1,99000,0.01841081,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.57079776,2,0,0,0,5,0.0287351,-0.8678095,0.9252797,3.500089,0,0,90.07784,0,-0.000114574,70,0,3.09E-07,-0.000913233,-0.06557973
153,0.000319453,0,-2.82E-06,0.001839934,400,1,99000,0.018419766,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797757,2,0,0,0,5,0.02873506,-0.8678095,0.9252796,3.500089,0,0,90.07784,0,-0.000111988,70,0,2.91E-07,-0.000898399,-0.06557973
154,0.000312454,0,-3.56E-06,0.001809827,400,1,99000,0.018429408,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797753,2,0,0,0,5,0.02873507,-0.8678095,0.9252797,3.500089,0,0,90.07784,0,-0.00010946,70,0,2.65E-07,-0.000883808,-0.06557973
155,0.000304528,0,2.92E-05,0.001776378,400,1,99000,0.018437986,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797767,2,0,0,0,5,0.02873507,-0.8678095,0.9252797,3.500089,0,0,90.07784,0,-0.000106751,70,0,-1.62E-07,-0.0008677,-0.06577148
156,0.000268584,0,-0.000202182,0.001707261,400,1,99000,0.018446389,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797799,2,0,0,0,5,0.02873509,-0.8678095,0.9252797,3.500089,0,0,90.07784,0,-0.000101985,70,0,-2.69E-07,-0.000839746,-0.06596324
157,0.00028933,0,3.79E-05,0.001692469,400,1,99000,0.018454213,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.57079783,2,0,0,0,5,0.02873509,-0.8678095,0.9252797,3.500089,0,0,90.07784,0,-9.97E-05,70,0,-1.87E-07,-0.00082612,-0.06596324
158,0.0002601,0,-0.000132166,0.001662179,400,1,99000,0.018462286,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797859,2,0,0,0,5,0.02873505,-0.8678095,0.9252796,3.500089,0,0,90.07784,0,-9.76E-05,70,0,-6.41E-07,-0.000813547,-0.06615499
159,0.000279828,0,5.17E-05,0.001640055,400,1,99000,0.018468625,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797906,2,0,0,0,5,0.02873505,-0.8678095,0.9252796,3.500089,0,0,90.07784,0,-9.54E-05,70,0,-2.49E-07,-0.000800338,-0.06615499
160,0.000274547,0,8.89E-05,0.001612133,400,1,99000,0.018477941,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570797966,2,0,0,0,5,0.02873505,-0.8678095,0.9252796,3.500089,0,0,90.07784,0,-9.33E-05,70,0,-4.96E-07,-0.000787359,-0.06634674
161,0.000237259,0,-0.00018014,0.001547308,400,1,99000,0.018485531,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798041,2,0,0,0,5,0.02873493,-0.8678097,0.9252795,3.500089,0,0,90.07784,0,-8.90E-05,70,0,-5.78E-08,-0.000761991,-0.0665385
162,0.000256723,0,4.81E-05,0.001534006,400,1,99000,0.018492966,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.57079809,2,0,0,0,5,0.02873467,-0.8678099,0.9252793,3.500089,0,0,90.07784,0,-8.70E-05,70,0,4.32E-08,-0.000749641,-0.0665385
163,0.000247134,0,7.98E-05,0.001506554,400,1,99000,0.018501689,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798142,2,0,0,0,5,0.02873467,-0.8678099,0.9252793,3.500089,0,0,90.07784,0,-8.51E-05,70,0,-2.52E-07,-0.000737501,-0.06673025
164,0.000218917,0,-0.000144694,0.001444263,400,1,99000,0.018508797,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798225,2,0,0,0,5,0.02873455,-0.86781,0.9252791,3.500089,0,0,90.07784,0,-8.11E-05,70,0,3.47E-07,-0.000713801,-0.066922
165,0.000234758,0,3.93E-05,0.001430549,400,1,99000,0.018514379,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798265,2,0,0,0,5,0.02873455,-0.86781,0.9252791,3.500089,0,0,90.07784,0,-7.91E-05,70,0,5.79E-07,-0.000701551,-0.066922
166,0.000228959,0,2.00E-05,0.001406919,400,1,99000,0.01851987,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798287,2,0,0,0,5,0.02873455,-0.86781,0.9252791,3.500089,0,0,90.07784,0,-7.74E-05,70,0,7.91E-07,-0.000690917,-0.066922
167,0.000222473,0,7.11E-06,0.001381983,400,1,99000,0.018527941,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798301,2,0,0,0,5,0.02873433,-0.8678102,0.9252789,3.500089,0,0,90.07784,0,-7.56E-05,70,0,8.93E-07,-0.000679768,-0.066922
168,0.000210649,0,-4.89E-06,0.001333303,400,1,99000,0.018534517,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798312,2,0,0,0,5,0.02873423,-0.8678104,0.9252788,3.500089,0,0,90.07784,0,-7.21E-05,70,0,8.89E-07,-0.00065806,-0.066922
169,0.000205303,0,-7.16E-06,0.001309692,400,1,99000,0.018540962,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798314,2,0,0,0,5,0.02873423,-0.8678104,0.9252788,3.500089,0,0,90.07784,0,-7.05E-05,70,0,8.40E-07,-0.000647495,-0.066922
170,0.000223357,0,0.000208234,0.001273793,400,1,99000,0.018547589,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798313,2,0,0,0,5,0.02873423,-0.8678104,0.9252788,3.500089,0,0,90.07784,0,-6.88E-05,70,0,1.16E-06,-0.000637121,-0.06673025
171,0.000195499,0,-4.26E-05,0.001263638,400,1,99000,0.018553771,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798276,2,0,0,0,5,0.02873419,-0.8678104,0.9252788,3.500089,0,0,90.07784,0,-6.72E-05,70,0,1.18E-06,-0.000626958,-0.06673025
172,0.000184241,0,-2.64E-05,0.001219898,400,1,99000,0.01855983,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798233,2,0,0,0,5,0.02873427,-0.8678103,0.9252788,3.500089,0,0,90.07784,0,-6.41E-05,70,0,5.27E-07,-0.000606479,-0.06673025
173,0.000180471,0,-1.80E-05,0.001199222,400,1,99000,0.018565768,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798225,2,0,0,0,5,0.02873427,-0.8678103,0.9252788,3.500089,0,0,90.07784,0,-6.26E-05,70,0,3.54E-07,-0.000596808,-0.06673025
174,0.000176779,0,-1.26E-05,0.001179128,400,1,99000,0.018571587,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798221,2,0,0,0,5,0.02873432,-0.8678102,0.9252789,3.500089,0,0,90.07784,0,-6.12E-05,70,0,2.34E-07,-0.0005873,-0.06673025
175,0.000172633,0,-4.10E-05,0.001155202,400,1,99000,0.018577008,254.4435,99000,250.1445,99000,99000,6,10000,0,0,1,1.570798184,2,0,0,0,5,0.02873432,-0.8678102,0.9252789,3.500089,0,0,90.07784,0,-5.94E-05,70,0,6.00E-07,-0.000576254,-0.0665385
176,0.000166548,0,-3.76E-05,0.001137269,400,1,99000,0.018582604,254.4436,99000,250.1446,99000,99000,6,10000,0,0,1,1.570798155,2,0,0,0,5,0.02873437,-0.8678102,0.925279,3.500089,0,0,90.07784,0,-5.81E-05,70,0,2.66E-07,-0.000567086,-0.0665385
177,0.000163038,0,-2.30E-05,0.001117598,400,1,99000,0.018589442,254.4436,99000,250.1446,99000,99000,6,10000,0,0,1,1.570798138,2,0,0,0,5,0.02873437,-0.8678102,0.925279,3.500089,0,0,90.07784,0,-5.67E-05,70,0,1.27E-08,-0.000557509,-0.0665385
178,0.000157031,0,-8.12E-06,0.00108292,400,1,99000,0.018593463,254.4436,99000,250.1446,99000,99000,6,10000,0,0,1,1.570798126,2,0,0,0,5,0.0287345,-0.8678101,0.9252791,3.500089,0,0,90.07784,0,-5.42E-05,70,0,-2.09E-07,-0.000540465,-0.0665385
179,0.000153902,0,-4.16E-06,0.001065548,400,1,99000,0.018599771,254.4436,99000,250.1446,99000,99000,6,10000,0,0,1,1.570798125,2,0,0,0,5,0.0287345,-0.8678101,0.9252791,3.500089,0,0,90.07784,0,-5.29E-05,70,0,-2.56E-07,-0.000531876,-0.0665385
180,0.000170372,0,0.000213343,0.001018742,400,1,99000,0.018603893,254.4436,99000,250.1446,99000,99000,6,10000,0,0,1,1.570798123,2,0,0,0,5,0.0287345,-0.8678101,0.9252791,3.500089,0,0,90.07784,0,-5.05E-05,70,0,1.00E-07,-0.000515114,-0.06634674
181,0.000170372,0,0.000213343,0.001018742,400,1,99000,0.018608954,254.4436,99000,250.1446,99000,99000,6,10000,0,0,1,1.570798123,2,0,0,0,5,0.0287345,-0.8678101,0.9252791,3.500089,0,0,90.07784,0,-5.05E-05,70,0,1.00E-07,-0.000515114,-0.06634674
182,0.00013981,0,-1.69E-05,0.000999025,400,1,99000,0.018613913,254.4436,99000,250.1446,99000,99000,6,10000,0,0,1,1.570798077,2,0,0,0,5,0.02873455,-0.86781,0.9252791,3.500089,0,0,90.07784,0,-4.81E-05,70,0,-1.26E-07,-0.000498909,-0.06634674
183,0.000136854,0,-8.21E-06,0.000982879,400,1,99000,0.018618775,254.4436,99000,250.1446,99000,99000,6,10000,0,0,1,1.570798066,2,0,0,0,5,0.02873461,-0.86781,0.9252792,3.500089,0,0,90.07784,0,-4.70E-05,70,0,-2.23E-07,-0.000490986,-0.06634674
184,0.000134014,0,-2.84E-06,0.000966929,400,1,99000,0.018623539,254.4436,99000,250.1446,99000,99000,6,10000,0,0,1,1.57079806,2,0,0,0,5,0.02873461,-0.86781,0.9252792,3.500089,0,0,90.07784,0,-4.59E-05,70,0,-2.64E-07,-0.000483191,-0.06634674
